Gait cycle [%],C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML,C7 AP,Vertical,ML
41,0.342430495,0.000398614,-0.035189901,0.340602871,-0.000847723,-0.05290099,0.357828119,0.000989307,-0.029092574,0.352304059,0.000161881,-0.038168119,0.354049703,0.002854554,-0.017810594,0.349093366,-0.00013,-0.027557525,0.371718911,0.000309802,-0.024443762,0.374140594,0.000775743,-0.016138218,0.380983762,0.004396634,-0.022714554,0.371727426,0.001943168,-0.023592376,0.402650495,0.003718812,-0.018627624,0.374750792,0.001371584,-0.020940297,0.374067426,0.002735743,-0.021986733,0.364777921,0.002762871,-0.019954653,0.344644257,0.002830693,-0.004910297,0.338485644,0.001170594,-0.028507624,0.340666436,0.000264356,-0.021879109,0.321723663,0.000236337,-0.012510891,0.328324158,0.002137624,-0.023081386,0.31038297,0.001060594,-0.022336337,0.369722673,0.002599109,-0.025542673,0.35633,0.001196139,-0.020049208,0.416973663,0.00066901,0.002954653,0.393458812,0.002276139,-0.030588317,0.379914356,0.000529406,-0.019031089,0.368393366,0.002327129,-0.014874851,0.382263366,-0.001166535,-0.015213366,0.344733663,0.002980396,-0.027636535,0.35182,0.001885248,-0.023984455,0.345392772,0.000597822,-0.020991584,0.34928495,0.000849901,-0.01529604,0.371164158,0.001029604,-0.022201683,0.361796238,0.001116436,-0.018863663,0.342271188,-0.001355347,-0.034636139,0.354645644,0.003020099,-0.023175644,0.265504257,0.004057129,-0.022121683,0.273300891,0.002233861,-0.023487228,0.260996238,0.001172871,-0.020702376,0.357615248,-0.001113069,-0.016868317,0.331260099,-0.000349802,-0.014821188,0.31985198,0.000278218,-0.025727525
42,0.351660495,-0.000911386,-0.034249901,0.349132871,-0.001927723,-0.05214099,0.366888119,-0.000240693,-0.028012574,0.361644059,-0.000978119,-0.037758119,0.362849703,0.001534554,-0.016720594,0.358463366,-0.00136,-0.026697525,0.381008911,-0.001250198,-0.023173762,0.383780594,-0.000544257,-0.015488218,0.390583762,0.003036634,-0.021924554,0.381487426,0.000823168,-0.022922376,0.412640495,0.002088812,-0.017467624,0.384510792,-3.84158E-05,-0.020350297,0.383727426,0.001285743,-0.021116733,0.374077921,0.001422871,-0.018994653,0.353864257,0.001480693,-0.003360297,0.347625644,9.05941E-05,-0.027847624,0.349526436,-0.000985644,-0.020789109,0.330313663,-0.001133663,-0.011240891,0.336744158,0.001147624,-0.022361386,0.31848297,1.05941E-05,-0.021326337,0.379092673,0.001229109,-0.024862673,0.36576,-0.000223861,-0.019129208,0.427343663,-0.00101099,0.004404653,0.403528812,0.000816139,-0.029898317,0.389524356,-0.000940594,-0.018101089,0.377843366,0.001037129,-0.013934851,0.392163366,-0.002396535,-0.014333366,0.353463663,0.001890396,-0.026926535,0.36107,0.000585248,-0.023144455,0.354652772,-0.000582178,-0.020341584,0.35847495,-0.000270099,-0.01463604,0.380854158,-0.000200396,-0.021711683,0.371216238,-0.000113564,-0.018043663,0.350981188,-0.002645347,-0.034276139,0.363545644,0.001740099,-0.022445644,0.272644257,0.003217129,-0.021231683,0.280190891,0.001213861,-0.022667228,0.267966238,0.000412871,-0.019822376,0.367015248,-0.002623069,-0.015998317,0.339730099,-0.001689802,-0.013841188,0.32773198,-0.000951782,-0.024997525
43,0.360930495,-0.002331386,-0.033159901,0.357712871,-0.003077723,-0.05118099,0.375948119,-0.001570693,-0.026812574,0.371014059,-0.002198119,-0.037208119,0.371639703,0.000114554,-0.015510594,0.367833366,-0.00265,-0.025707525,0.390298911,-0.002860198,-0.021783762,0.393420594,-0.001954257,-0.014718218,0.400233762,0.001606634,-0.021044554,0.391237426,-0.000356832,-0.022122376,0.422620495,0.000368812,-0.016177624,0.394270792,-0.001548416,-0.019650297,0.393377426,-0.000274257,-0.020116733,0.383367921,-2.71287E-05,-0.017894653,0.363054257,-2.93069E-05,-0.001690297,0.356785644,-0.001089406,-0.027087624,0.358326436,-0.002345644,-0.019549109,0.338863663,-0.002603663,-0.009870891,0.345114158,7.76238E-05,-0.021551386,0.32655297,-0.001129406,-0.020186337,0.388462673,-0.000220891,-0.024102673,0.37517,-0.001713861,-0.018099208,0.437623663,-0.00280099,0.005944653,0.413568812,-0.000703861,-0.029098317,0.399084356,-0.002490594,-0.017051089,0.387293366,-0.000342871,-0.012884851,0.402003366,-0.003686535,-0.013313366,0.362153663,0.000720396,-0.026106535,0.3703,-0.000844752,-0.022174455,0.363902772,-0.001842178,-0.019591584,0.36764495,-0.001490099,-0.01388604,0.390544158,-0.001510396,-0.021131683,0.380576238,-0.001433564,-0.017093663,0.359721188,-0.003985347,-0.033796139,0.372425644,0.000360099,-0.021605644,0.279784257,0.002237129,-0.020221683,0.287060891,0.000103861,-0.021707228,0.274926238,-0.000457129,-0.018822376,0.376405248,-0.004163069,-0.015018317,0.348170099,-0.003069802,-0.012781188,0.33558198,-0.002241782,-0.024177525
44,0.370230495,-0.003841386,-0.031929901,0.366342871,-0.004317723,-0.05004099,0.385008119,-0.002980693,-0.025512574,0.380374059,-0.003508119,-0.036498119,0.380409703,-0.001395446,-0.014180594,0.377203366,-0.00401,-0.024587525,0.399608911,-0.004510198,-0.020253762,0.403060594,-0.003454257,-0.013808218,0.409923762,0.000116634,-0.020074554,0.400977426,-0.001576832,-0.021202376,0.432560495,-0.001411188,-0.014767624,0.404040792,-0.003138416,-0.018840297,0.403007426,-0.001934257,-0.018986733,0.392677921,-0.001547129,-0.016664653,0.372214257,-0.001699307,9.9703E-05,0.365955644,-0.002379406,-0.026237624,0.367066436,-0.003775644,-0.018169109,0.347333663,-0.004143663,-0.008380891,0.353424158,-0.001092376,-0.020631386,0.33457297,-0.002359406,-0.018906337,0.397842673,-0.001740891,-0.023262673,0.38454,-0.003263861,-0.016939208,0.447823663,-0.00468099,0.007574653,0.423558812,-0.002283861,-0.028178317,0.408594356,-0.004100594,-0.015881089,0.396713366,-0.001802871,-0.011714851,0.411773366,-0.005036535,-0.012133366,0.370783663,-0.000519604,-0.025156535,0.3795,-0.002374752,-0.021094455,0.373142772,-0.003152178,-0.018731584,0.37677495,-0.002820099,-0.01304604,0.400214158,-0.002870396,-0.020451683,0.389856238,-0.002843564,-0.016003663,0.368471188,-0.005345347,-0.033206139,0.381265644,-0.001109901,-0.020655644,0.286914257,0.001107129,-0.019101683,0.293890891,-0.001096139,-0.020637228,0.281846238,-0.001447129,-0.017712376,0.385785248,-0.005693069,-0.013908317,0.356580099,-0.004459802,-0.011641188,0.34341198,-0.003561782,-0.023257525
45,0.379540495,-0.005451386,-0.030549901,0.375002871,-0.005617723,-0.04872099,0.394048119,-0.004470693,-0.024092574,0.389714059,-0.004908119,-0.035618119,0.389179703,-0.002965446,-0.012730594,0.386553366,-0.00543,-0.023317525,0.408928911,-0.006180198,-0.018613762,0.412690594,-0.005014257,-0.012768218,0.419673762,-0.001423366,-0.019014554,0.410707426,-0.002836832,-0.020152376,0.442470495,-0.003231188,-0.013237624,0.413790792,-0.004798416,-0.017910297,0.412627426,-0.003674257,-0.017736733,0.401997921,-0.003157129,-0.015314653,0.381334257,-0.003499307,0.001999703,0.375115644,-0.003769406,-0.025287624,0.375726436,-0.005285644,-0.016659109,0.355743663,-0.005743663,-0.006790891,0.361664158,-0.002352376,-0.019601386,0.34254297,-0.003649406,-0.017476337,0.407202673,-0.003310891,-0.022332673,0.39386,-0.004853861,-0.015649208,0.457933663,-0.00663099,0.009284653,0.433468812,-0.003923861,-0.027128317,0.418044356,-0.005750594,-0.014581089,0.406093366,-0.003332871,-0.010414851,0.421443366,-0.006436535,-0.010813366,0.379343663,-0.001829604,-0.024086535,0.38867,-0.003984752,-0.019894455,0.382352772,-0.004512178,-0.017751584,0.38585495,-0.004230099,-0.01212604,0.409864158,-0.004270396,-0.019661683,0.399056238,-0.004323564,-0.014773663,0.377241188,-0.006705347,-0.032496139,0.390055644,-0.002639901,-0.019615644,0.294004257,-0.000162871,-0.017841683,0.300700891,-0.002376139,-0.019437228,0.288736238,-0.002577129,-0.016472376,0.395145248,-0.007153069,-0.012698317,0.364940099,-0.005809802,-0.010421188,0.35122198,-0.004891782,-0.022247525
46,0.388860495,-0.007131386,-0.029039901,0.383702871,-0.006987723,-0.04724099,0.403048119,-0.006020693,-0.022552574,0.399024059,-0.006398119,-0.034558119,0.397949703,-0.004585446,-0.011180594,0.395893366,-0.00688,-0.021917525,0.418248911,-0.007830198,-0.016843762,0.422300594,-0.006624257,-0.011578218,0.429473762,-0.002993366,-0.017854554,0.420427426,-0.004136832,-0.018972376,0.452350495,-0.005061188,-0.011597624,0.423530792,-0.006488416,-0.016860297,0.422227426,-0.005484257,-0.016356733,0.411327921,-0.004827129,-0.013834653,0.390434257,-0.005409307,0.004009703,0.384255644,-0.005269406,-0.024247624,0.384306436,-0.006835644,-0.015019109,0.364063663,-0.007383663,-0.005090891,0.369824158,-0.003692376,-0.018451386,0.35044297,-0.004999406,-0.015916337,0.416532673,-0.004920891,-0.021322673,0.40313,-0.006483861,-0.014229208,0.467973663,-0.00860099,0.011064653,0.443298812,-0.005593861,-0.025948317,0.427454356,-0.007400594,-0.013161089,0.415433366,-0.004922871,-0.008994851,0.431033366,-0.007846535,-0.009333366,0.387823663,-0.003189604,-0.022896535,0.3978,-0.005664752,-0.018574455,0.391532772,-0.005892178,-0.016661584,0.39488495,-0.005700099,-0.01111604,0.419474158,-0.005720396,-0.018761683,0.408186238,-0.005853564,-0.013393663,0.386041188,-0.008045347,-0.031676139,0.398805644,-0.004199901,-0.018475644,0.301054257,-0.001562871,-0.016451683,0.307470891,-0.003746139,-0.018117228,0.295556238,-0.003817129,-0.015102376,0.404495248,-0.008513069,-0.011378317,0.373260099,-0.007109802,-0.009141188,0.35900198,-0.006201782,-0.021147525
47,0.398210495,-0.008841386,-0.027379901,0.392422871,-0.008397723,-0.04560099,0.411998119,-0.007610693,-0.020912574,0.408294059,-0.007948119,-0.033298119,0.406729703,-0.006185446,-0.009530594,0.405233366,-0.00834,-0.020367525,0.427578911,-0.009440198,-0.014963762,0.431890594,-0.008244257,-0.010248218,0.439333762,-0.004593366,-0.016564554,0.430137426,-0.005436832,-0.017672376,0.462200495,-0.006861188,-0.009837624,0.433240792,-0.008188416,-0.015680297,0.431797426,-0.007324257,-0.014856733,0.420677921,-0.006537129,-0.012234653,0.399494257,-0.007349307,0.006119703,0.393345644,-0.006859406,-0.023097624,0.392816436,-0.008385644,-0.013269109,0.372313663,-0.009023663,-0.003290891,0.377914158,-0.005092376,-0.017191386,0.35827297,-0.006349406,-0.014236337,0.425822673,-0.006550891,-0.020232673,0.41232,-0.008113861,-0.012689208,0.477953663,-0.01055099,0.012904653,0.453038812,-0.007273861,-0.024618317,0.436814356,-0.009000594,-0.011631089,0.424713366,-0.006522871,-0.007444851,0.440533366,-0.009236535,-0.007713366,0.396243663,-0.004579604,-0.021586535,0.4069,-0.007354752,-0.017154455,0.400692772,-0.007242178,-0.015461584,0.40385495,-0.007190099,-0.01002604,0.429014158,-0.007180396,-0.017751683,0.417266238,-0.007383564,-0.011883663,0.394861188,-0.009335347,-0.030746139,0.407505644,-0.005739901,-0.017245644,0.308054257,-0.003062871,-0.014931683,0.314240891,-0.005156139,-0.016677228,0.302336238,-0.005167129,-0.013612376,0.413815248,-0.009743069,-0.009968317,0.381540099,-0.008309802,-0.007791188,0.36675198,-0.007461782,-0.019967525
48,0.407590495,-0.010531386,-0.025569901,0.401192871,-0.009797723,-0.04385099,0.420918119,-0.009190693,-0.019152574,0.417524059,-0.009538119,-0.031838119,0.415529703,-0.007735446,-0.007800594,0.414563366,-0.00976,-0.018687525,0.436928911,-0.010960198,-0.012983762,0.441480594,-0.009834257,-0.008788218,0.449233762,-0.006203366,-0.015164554,0.439827426,-0.006746832,-0.016242376,0.472030495,-0.008581188,-0.007987624,0.442940792,-0.009858416,-0.014370297,0.441337426,-0.009164257,-0.013236733,0.430037921,-0.008247129,-0.010504653,0.408524257,-0.009239307,0.008309703,0.402405644,-0.008509406,-0.021837624,0.401276436,-0.009875644,-0.011429109,0.380513663,-0.010603663,-0.001390891,0.385944158,-0.006512376,-0.015811386,0.36604297,-0.007669406,-0.012446337,0.435092673,-0.008170891,-0.019052673,0.42146,-0.009713861,-0.011039208,0.487893663,-0.01241099,0.014784653,0.462698812,-0.008903861,-0.023168317,0.446144356,-0.010510594,-0.010011089,0.433953366,-0.008102871,-0.005774851,0.449973366,-0.010556535,-0.005963366,0.404583663,-0.005949604,-0.020176535,0.416,-0.009004752,-0.015624455,0.409842772,-0.008532178,-0.014161584,0.41277495,-0.008670099,-0.00886604,0.438494158,-0.008650396,-0.016631683,0.426326238,-0.008873564,-0.010243663,0.403721188,-0.010545347,-0.029716139,0.416185644,-0.007229901,-0.015935644,0.315014257,-0.004592871,-0.013291683,0.321000891,-0.006586139,-0.015127228,0.309066238,-0.006567129,-0.012002376,0.423115248,-0.010783069,-0.008478317,0.389780099,-0.009369802,-0.006391188,0.37449198,-0.008641782,-0.018727525
49,0.417030495,-0.012151386,-0.023609901,0.410012871,-0.011137723,-0.04199099,0.429808119,-0.010720693,-0.017292574,0.426734059,-0.011118119,-0.030188119,0.424369703,-0.009145446,-0.005990594,0.423903366,-0.01109,-0.016867525,0.446308911,-0.012340198,-0.010933762,0.451060594,-0.011334257,-0.007198218,0.459183762,-0.007793366,-0.013644554,0.449507426,-0.008046832,-0.014702376,0.481850495,-0.010161188,-0.006047624,0.452610792,-0.011438416,-0.012940297,0.450837426,-0.010954257,-0.011526733,0.439407921,-0.009917129,-0.008664653,0.417554257,-0.010989307,0.010569703,0.411415644,-0.010169406,-0.020457624,0.409706436,-0.011225644,-0.009509109,0.388663663,-0.012063663,0.000579109,0.393934158,-0.007912376,-0.014321386,0.37376297,-0.008889406,-0.010566337,0.444332673,-0.009730891,-0.017772673,0.43055,-0.011233861,-0.009289208,0.497803663,-0.01411099,0.016694653,0.472298812,-0.010443861,-0.021598317,0.455474356,-0.011870594,-0.008321089,0.443143366,-0.009582871,-0.003994851,0.459353366,-0.011756535,-0.004093366,0.412873663,-0.007259604,-0.018666535,0.42509,-0.010564752,-0.014024455,0.418992772,-0.009712178,-0.012771584,0.42164495,-0.010090099,-0.00764604,0.447894158,-0.010080396,-0.015391683,0.435396238,-0.010263564,-0.008493663,0.412611188,-0.011645347,-0.028606139,0.424845644,-0.008609901,-0.014555644,0.321934257,-0.006112871,-0.011561683,0.327760891,-0.007966139,-0.013467228,0.315776238,-0.007977129,-0.010312376,0.432375248,-0.011603069,-0.006918317,0.397980099,-0.010269802,-0.004941188,0.38221198,-0.009701782,-0.017427525
50,0.426520495,-0.013611386,-0.021509901,0.418902871,-0.012357723,-0.04006099,0.438698119,-0.012110693,-0.015342574,0.435954059,-0.012608119,-0.028348119,0.433249703,-0.010365446,-0.004130594,0.433263366,-0.01225,-0.014927525,0.455728911,-0.013530198,-0.008823762,0.460650594,-0.012694257,-0.005508218,0.469153762,-0.009333366,-0.012014554,0.459167426,-0.009286832,-0.013062376,0.491660495,-0.011551188,-0.004027624,0.462260792,-0.012898416,-0.011410297,0.460297426,-0.012624257,-0.009706733,0.448787921,-0.011487129,-0.006704653,0.426564257,-0.012479307,0.012879703,0.420395644,-0.011779406,-0.018957624,0.418126436,-0.012365644,-0.007529109,0.396793663,-0.013343663,0.002609109,0.401884158,-0.009232376,-0.012731386,0.38143297,-0.009949406,-0.008626337,0.453562673,-0.011190891,-0.016402673,0.43961,-0.012623861,-0.007459208,0.507713663,-0.01559099,0.018604653,0.481848812,-0.011823861,-0.019928317,0.464814356,-0.013000594,-0.006591089,0.452303366,-0.010922871,-0.002124851,0.468703366,-0.012776535,-0.002133366,0.421123663,-0.008479604,-0.017086535,0.43419,-0.011964752,-0.012364455,0.428172772,-0.010722178,-0.011301584,0.43048495,-0.011390099,-0.00637604,0.457234158,-0.011420396,-0.014031683,0.444506238,-0.011483564,-0.006653663,0.421541188,-0.012595347,-0.027416139,0.433505644,-0.009819901,-0.013115644,0.328854257,-0.007522871,-0.009781683,0.334560891,-0.009236139,-0.011707228,0.322476238,-0.009317129,-0.008552376,0.441615248,-0.012183069,-0.005318317,0.406140099,-0.010969802,-0.003461188,0.38991198,-0.010621782,-0.016077525
